	assembly	CDStype	host_taxid	host_domain	evidence	is_inherited	bp	numcontigs	accession	numCDS	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G	virus_RM	virus_MTtotal	virus_lineage
13158	GCF_000836925	allframes	562	Bacteria	RefSeq, UniProt	False	8454	1	NC_001954	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13159	GCF_002004615	allframes	10090;51337;61156;70830;410301	Eukaryota	Literature;Literature;Literature;Literature;Literature	False	10173	1	NC_033697	788	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13160	GCF_000836945	allframes	562	Bacteria	RefSeq, UniProt	False	168903	1	NC_000866	20453	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
13161	GCF_002004635	allframes				False	4742	1	NC_033744	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13162	GCF_000836965	allframes	562	Bacteria	UniProt	False	40751	1	NC_002166	3133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13163	GCF_002004655	allframes	146804	Eukaryota	RefSeq	False	2196	1	NC_033742	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13164	GCF_000836985	allframes	1301	Bacteria		False	39807	1	NC_002214	4568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13165	GCF_002004675	allframes	3641	Eukaryota	RefSeq	False	7533	1	NC_033738	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ortervirales
13166	GCF_000837005	allframes	9606	Eukaryota	Literature	False	2915	1	NC_002195	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13167	GCF_002004695	allframes	6960	Eukaryota	RefSeq	False	8824	1	NC_033720	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13168	GCF_000837025	allframes	287;294;303;471;562;584;666;90371	Bacteria	UniProt;UniProt;UniProt;UniProt;Literature, RefSeq, UniProt;UniProt;UniProt;UniProt	False	14927	1	NC_001421	1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13169	GCF_002004715	allframes	6231	Eukaryota	Literature	False	7977	1	NC_033704	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13170	GCF_000837045	allframes	13894	Eukaryota	Literature	False	1291	1	NC_001465	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Satellites
13171	GCF_002004735	allframes	6231	Eukaryota	Literature	False	11525	1	NC_033728	1314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13172	GCF_000837065	allframes	10090	Eukaryota	UniProt	False	4754	1	NC_001505	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13173	GCF_002004755	allframes	6231	Eukaryota	Literature	False	7661	2	NC_033753;NC_033754	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13174	GCF_000837085	allframes	9986;9987	Eukaryota	Literature;Literature	False	7868	1	NC_001541	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13175	GCF_002004775	allframes	6274	Eukaryota	Literature	False	6527	1	NC_033719	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13176	GCF_000837105	allframes	4097;4100	Eukaryota	UniProt;Literature	False	5145	2	NC_001939;NC_001938	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13177	GCF_002004795	allframes	6274	Eukaryota	Literature	False	11743	1	NC_033701	1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13178	GCF_000837125	allframes	33414	Eukaryota	UniProt	False	131995	1	NC_001875	7127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13179	GCF_002004815	allframes	6893	Eukaryota	RefSeq	False	6216	1	NC_033711	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13180	GCF_000837145	allframes	7091	Eukaryota	UniProt	False	128413	1	NC_001962	11619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13181	GCF_002004835	allframes	6893	Eukaryota	RefSeq	False	11652	1	NC_033717	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13182	GCF_000837165	allframes	670	Bacteria	RefSeq	False	8784	1	NC_002362	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13183	GCF_002004855	allframes	13346	Eukaryota	Literature	False	12548	1	NC_033731	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13184	GCF_000837185	allframes	13123;56594;340055	Eukaryota	Literature;Literature;Literature, UniProt	False	232392	1	NC_002520	36604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13185	GCF_002004875	allframes	6960	Eukaryota	RefSeq	False	10644	1	NC_033707	1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13186	GCF_000837205	allframes	3885;4076;4081;4100;4113;33118	Eukaryota	Literature;Literature;Literature;Literature;Literature;Literature	False	5194	2	NC_002556;NC_002555	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13187	GCF_002004895	allframes	6995	Eukaryota	Literature, RefSeq	False	9105	6	NC_033764;NC_033765;NC_033766;NC_033769;NC_033768;NC_033767	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13188	GCF_000837225	allframes	543;562	Bacteria	UniProt;RefSeq	False	36717	1	NC_000929	2531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13189	GCF_002004915	allframes	162998	Eukaryota	RefSeq	False	10203	1	NC_033725	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13190	GCF_000837245	allframes	1763;1772;246196	Bacteria	UniProt;RefSeq;Literature	False	50550	1	NC_002656	2200	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13191	GCF_002004935	allframes	9606;40674	Eukaryota	Literature;Literature	False	10215	1	NC_033724	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13192	GCF_000837265	allframes	272623	Bacteria	RefSeq	False	15179	1	NC_002671	1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13193	GCF_002004955	allframes	9890;9989;36228;100937	Eukaryota	Literature;Literature;Literature;Literature	False	10173	1	NC_033693	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13194	GCF_000837285	allframes	148313	Eukaryota	RefSeq	False	4861	4	NC_002801;NC_002797;NC_002802;NC_002800	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
13195	GCF_002004975	allframes	8782;9606	Eukaryota	Literature;Literature	False	10266	1	NC_033721	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13196	GCF_000837305	allframes	3654;357961	Eukaryota	Literature;Literature	False	5232	2	NC_002984;NC_002985	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13197	GCF_002004995	allframes	146804	Eukaryota	RefSeq	False	2243	1	NC_033747	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13198	GCF_000837325	allframes	8842;8847	Eukaryota	UniProt;RefSeq	False	1821	1	NC_003054	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13199	GCF_002005015	allframes		Eukaryota	inferred_taxonomically	True	7454	1	NC_033739	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ortervirales
13200	GCF_000837345	allframes	69266	Eukaryota	Literature	False	8303	1	NC_003138	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ortervirales
13201	GCF_002005035	allframes	9913	Eukaryota	RefSeq	False	7414	1	NC_033695	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13202	GCF_000837365	allframes	1308	Bacteria	RefSeq	False	40739	1	NC_000872	4659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13203	GCF_002005055	allframes	6231	Eukaryota	Literature	False	3243	1	NC_033734	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13204	GCF_000837385	allframes	1280	Bacteria	RefSeq	False	42942	1	NC_002661	5391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13205	GCF_002005075	allframes	6231	Eukaryota	Literature	False	9547	1	NC_033730	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13206	GCF_000837405	allframes	1280	Bacteria	RefSeq	False	43081	1	NC_003288	5256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13207	GCF_002005095	allframes	6274	Eukaryota	Literature	False	4284	2	NC_033752;NC_033755	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13208	GCF_000837425	allframes	382	Bacteria	RefSeq	False	57416	1	NC_003324	2387	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	dsDNA viruses, no RNA stage
13209	GCF_002005625	allframes	77214	Eukaryota	RefSeq	False	7475	1	NC_033776	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13210	GCF_000837445	allframes	4085;35889;1926302	Eukaryota	Literature;UniProt;RefSeq	False	7767	1	NC_003378	968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ortervirales
13211	GCF_002005645	allframes	4081	Eukaryota	RefSeq	False	2784	1	NC_033779	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13212	GCF_000837465	allframes	1763;1764;1772	Bacteria	UniProt;RefSeq;RefSeq	False	52797	1	NC_003387	1778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13213	GCF_002005665	allframes	103831	Eukaryota	RefSeq	False	144673	1	NC_033780	9552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13214	GCF_000837485	allframes	145262	Archaea	RefSeq	False	26111	1	NC_001902	2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13215	GCF_002005685	allframes	5755	Eukaryota	RefSeq	False	376207	1	NC_033775	20052	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13216	GCF_000837505	allframes	47741	Eukaryota	Literature	False	6105	3	NC_003471;NC_003470;NC_003472	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
13217	GCF_002005705	allframes	3452	Eukaryota	RefSeq	False	3880	1	NC_033777	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13218	GCF_000837525	allframes	7111;174822	Eukaryota	Literature;Literature, RefSeq	False	155060	1	NC_003529	13490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13219	GCF_002005725	allframes	63433	Eukaryota	RefSeq	False	111453	1	NC_033778	14477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified viruses
13220	GCF_000837545	allframes	49606	Eukaryota		False	2757	1	NC_003609	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13221	GCF_002005745	allframes	7178	Eukaryota	RefSeq	False	19272	10	NC_033783;NC_033791;NC_033789;NC_033790;NC_033787;NC_033788;NC_033785;NC_033784;NC_033782;NC_033786	1890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
13222	GCF_000837565	allframes	260674	Eukaryota	RefSeq	False	5498	2	NC_003708;NC_003709	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13223	GCF_002006915	allframes		Eukaryota	inferred_taxonomically	True	7329	1	NC_033781	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13224	GCF_000837585	allframes				False	377	1	NC_003850	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Satellites
13225	GCF_002008395	allframes	8847	Eukaryota	RefSeq	False	10101	1	NC_033793	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13226	GCF_000837605	allframes	4081;4100	Eukaryota	Literature;Literature	False	5206	2	NC_003867;NC_003868	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13227	GCF_002008415	allframes	77214	Eukaryota	RefSeq	False	10519	1	NC_033823	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13228	GCF_000837625	allframes	9913	Eukaryota	RefSeq, UniProt	False	5517	1	NC_001540	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13229	GCF_002008435	allframes	3760	Eukaryota	RefSeq	False	6612	1	NC_033828	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13230	GCF_000837645	allframes	9539	Eukaryota	UniProt	False	5243	1	NC_001669	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13231	GCF_002008455	allframes	7198	Eukaryota	RefSeq	False	12639	3	NC_033845;NC_033835;NC_033844	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13232	GCF_000837665	allframes	1357;1358	Bacteria	UniProt;RefSeq	False	22172	1	NC_001706	2690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13233	GCF_002008475	allframes	6544	Eukaryota	Literature	False	9096	1	NC_033822	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13234	GCF_000837685	allframes	1408;1423	Bacteria	UniProt;RefSeq, UniProt	False	134416	1	NC_001884	16118	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
13235	GCF_002008495	allframes	27675	Eukaryota	RefSeq	False	12568	3	NC_033837;NC_033846;NC_033836	1359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13236	GCF_000837705	allframes	3662;3663;3885	Eukaryota	UniProt;UniProt;UniProt	False	5241	2	NC_001937;NC_001936	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13237	GCF_002008515	allframes	93163	Eukaryota	RefSeq	False	6712	1	NC_033792	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13238	GCF_000837725	allframes	83334;155864	Bacteria	UniProt;RefSeq	False	61670	1	NC_000924	4604	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
13239	GCF_002008535	allframes	77214	Eukaryota	RefSeq	False	7746	1	NC_033820	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13240	GCF_000837745	allframes	543;2355	Bacteria	Literature;Literature, RefSeq	False	36524	1	NC_000935	3607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13241	GCF_002008555	allframes		Eukaryota	inferred_taxonomically	True	12923	3	NC_033830;NC_033831;NC_033847	1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13242	GCF_000837765	allframes	9823	Eukaryota	UniProt	False	1758	1	NC_001792	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13243	GCF_002008575	allframes	77214	Eukaryota	RefSeq	False	7085	1	NC_033819	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13244	GCF_000837785	allframes	9986	Eukaryota	Literature	False	7565	1	NC_002232	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13245	GCF_002008595	allframes	128105	Eukaryota	RefSeq	False	12896	3	NC_033843;NC_033842;NC_033841	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13246	GCF_000837805	allframes	287	Bacteria	Literature, RefSeq, UniProt	False	5833	1	NC_001418	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13247	GCF_002008615	allframes	6656	Eukaryota	RefSeq	False	11094	1	NC_033816	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13248	GCF_000837825	allframes	2148	Bacteria	Literature, RefSeq	False	11965	1	NC_001447	1661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13249	GCF_002008635	allframes	7227	Eukaryota	RefSeq	False	152388	1	NC_033829	16001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13250	GCF_000837845	allframes	9996	Eukaryota	UniProt	False	3311	1	NC_001484	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Retro-transcribing viruses
13251	GCF_002008655	allframes	93163	Eukaryota	RefSeq	False	6640	1	NC_033821	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13252	GCF_000837865	allframes	9606	Eukaryota	UniProt	False	5153	1	NC_001538	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13253	GCF_002008675	allframes	77214	Eukaryota	RefSeq	False	8630	1	NC_033826	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified viruses
13254	GCF_000837885	allframes	724;727	Bacteria	UniProt;RefSeq	False	32355	1	NC_001697	3205	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
13255	GCF_002008695	allframes	77214	Eukaryota	RefSeq	False	8882	1	NC_033824	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified viruses
13256	GCF_000837905	allframes	108335	Eukaryota		False	5227	2	NC_002046;NC_002047	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13257	GCF_002008715	allframes	77214	Eukaryota	RefSeq	False	7092	1	NC_033818	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13258	GCF_000837925	allframes	45888	Bacteria	RefSeq	False	8651	1	NC_001956	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13259	GCF_002008735	allframes	7198	Eukaryota	RefSeq	False	12450	3	NC_033838;NC_033839;NC_033848	1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13260	GCF_000837945	allframes	320016	Eukaryota	UniProt	False	178733	1	NC_002331	16681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13261	GCF_002008755	allframes	9054	Eukaryota	RefSeq	False	7949	1	NC_033815	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13262	GCF_000837965	allframes	1358	Bacteria	RefSeq, UniProt	False	28451	1	NC_001835	3601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13263	GCF_002008775	allframes	7198	Eukaryota	RefSeq	False	12404	3	NC_033840;NC_033850;NC_033849	1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13264	GCF_000837985	allframes	3704;3719	Eukaryota	;	False	3080	1	NC_002543	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13265	GCF_002008795	allframes	3983	Eukaryota	RefSeq	False	1228	1	NC_033817	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Satellites
13266	GCF_000838005	allframes	51655	Eukaryota	Literature	False	100999	1	NC_002593	9596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13267	GCF_002008815	allframes	6656	Eukaryota	RefSeq	False	3635	2	NC_033852;NC_033851	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13268	GCF_000838045	allframes	272623	Bacteria	RefSeq	False	14957	1	NC_002669	1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13269	GCF_002008835	allframes	7712	Eukaryota	RefSeq	False	8518	1	NC_033827	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified RNA viruses
13270	GCF_000838065	allframes	1358	Bacteria	RefSeq	False	37667	1	NC_002747	4414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13271	GCF_002008855	allframes	4100	Eukaryota	RefSeq	False	17067	3	NC_033833;NC_033834;NC_033832	2014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13272	GCF_000838085	allframes	4100;68299	Eukaryota	Literature;Literature	False	2748	1	NC_002981	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13273	GCF_002008875	allframes	77214	Eukaryota	RefSeq	False	8335	1	NC_033825	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified viruses
13274	GCF_000838105	allframes	6997;6999;7108;7141;58607;168631	Eukaryota	UniProt;UniProt;UniProt;Literature;UniProt;Literature, UniProt	False	212482	1	NC_003038	26970	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13275	GCF_002022175	allframes	562834	Eukaryota	Literature	False	10293	1	NC_034018	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13276	GCF_000838125	allframes	42429	Eukaryota	UniProt	False	108252	1	NC_003084	7044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13277	GCF_002022195	allframes	58060	Eukaryota	RefSeq	False	10131	1	NC_034007	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13278	GCF_000838145	allframes	43080	Archaea	RefSeq, UniProt	False	40900	1	NC_003214	4903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13279	GCF_002022215	allframes	7160	Eukaryota	RefSeq	False	10884	1	NC_034017	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13280	GCF_000838165	allframes	2107	Bacteria	Literature, RefSeq	False	11660	1	NC_002515	1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13281	GCF_002024655	allframes	4072	Eukaryota	RefSeq	False	3134	2	NC_034167;NC_034159	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
13282	GCF_000838185	allframes	6162	Eukaryota	RefSeq	False	7610	2	NC_003220;NC_003219	831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified viruses
13283	GCF_002024675	allframes	190376	Eukaryota	RefSeq	False	9506	1	NC_034152	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified viruses
13284	GCF_000838205	allframes	1314	Bacteria	Literature	False	43106	1	NC_003157	4979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13285	GCF_002024695	allframes	7176	Eukaryota	RefSeq	False	7615	1	NC_034156	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified viruses
13286	GCF_000838225	allframes	3847	Eukaryota	Literature	False	2737	1	NC_003357	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13287	GCF_002024715	allframes	7157	Eukaryota	Literature	False	9748	1	NC_034154	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified viruses
13288	GCF_000838245	allframes	2711;37334;43166;171249	Eukaryota	Literature;Literature;Literature;Literature	False	7559	1	NC_003382	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ortervirales
13289	GCF_002024735	allframes	7174;53527	Eukaryota	RefSeq;RefSeq	False	10050	1	NC_034155	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13290	GCF_000838265	allframes	9606	Eukaryota	RefSeq, UniProt	False	137969	1	NC_009333	8915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
13291	GCF_002024755	allframes	252483	Eukaryota	RefSeq	False	7903	1	NC_034157	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified viruses
13292	GCF_000838285	allframes	1744	Bacteria	RefSeq	False	5804	1	NC_003460	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13293	GCF_002024775	allframes	7167	Eukaryota	RefSeq	False	9136	1	NC_034158	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
13294	GCF_000838325	allframes	103754	Eukaryota		False	2766	1	NC_003556	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
13295	GCF_002024795	allframes				False	9111	1	NC_034153	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unclassified viruses
